word1,word2,human_score,cosine_similarity
empophomeni,owayelwa,0.619653,0.43133384
isibuko,anabo,0.316276,0.42881688
usuvuna,uyasizakala.,0.552092,0.34002396
ezigulini,zezemvelo,0.332769,0.17368774
ibhange,408),0.165975,0.24768472
ushaya,uyaqhubeka.,0.363963,0.16344991
eyenza,emphakathini,0.168998,0.10825401
inkomo,inqubo,0.432118,0.64738667
eduze,kwesikole,0.325556,0.20686841
uyitshela,ungaphazamiseki,0.545709,0.48437572
university.,yahlangabezana,0.299962,0.43037847
usizo,esithunyelelwe,0.336821,0.317963
obalulekile,wapheka,0.349028,0.3444933
umphefumulo,uyazi,0.327708,0.2867742
waphila,wazi,0.719388,0.6690124
ukungenelela,unkulunkulu,0.13027,0.31512445
indoda,umndeni,0.339776,0.25599173
izikhulu,izwa,0.341102,0.31481317
kwanqunywa,ubemthandazela,0.423771,0.40526187
isaziso,isiyakhuthazwa,0.546117,0.46969602
bunii,ezithile,0.289053,0.26636383
izinyawo,usekhaya,0.393276,0.45415318
inkohlakalo,icala,0.634987,0.5705475
ibamba,ihambe,0.44507,0.3141373
uyakhuluma,wethu,0.301058,0.22743051
yokuzindla,ekhayelitsha,0.147423,0.3073446
uthemba,ucwaningo.,0.315929,0.386809
lezimpahla,basemlokothini,0.1228,0.15695423
kolwandle,omnika,0.201526,0.38251632
izizathu,izifiso,0.425182,0.4881599
ilamontville,icertificate,0.790958,0.74899423
930),nabaqhakambisa,0.220489,0.35511702
izinsiza,izimele,0.425885,0.46661422
uthumela,ubuthongo.,0.419878,0.38608736
entabeni,ongenakulinganiswa,0.409306,0.28040168
uyaphumelela,ujabulise.,0.497403,0.5080543
bahlela,ngemva,0.308048,0.3614956
596),zesimanje,0.241972,0.35999575
qembu,lokuqothwa,0.335614,0.5062721
ikhaya,isikhungo,0.35709,0.32333505
unomvelo,ugijima,0.48056,0.5611401
thami,festival,0.527304,0.49127856
okuhlukahlukene,ngamalungu,0.209554,0.31732124
usebheke,u-11,0.512576,0.51748127
uvakashele,babulawa,0.286268,0.47467566
ushukela,ugabadinho,0.418732,0.4847201
and,media,0.685404,0.32922357
kwenye,noulwazi,0.129302,0.33264658
ndawo,zenzani,0.230571,0.22963464
ngobuhle,lokuziveza,0.164139,0.16174106
uzofika,nokugcina,0.232527,0.27067497
ilamontville,nothandi,0.182242,0.446937
amasiko,zokuxhumana,0.234418,0.23782457
abakuleli,abangaphezulu,0.469593,0.4873971
sikhathi,ebhizinisini.,0.221776,0.2534143
inkohlakalo,isizwe,0.319126,0.24629167
ikhukhamba,indishi,0.564327,0.5652034
ukuliphuza,983),0.298671,0.21420345
ukhuculule,ukushiya,0.612344,0.32876578
imvelo,itheku,0.216157,0.31727314
unomthelela,abagqamile,0.260479,0.45112783
lezingxoxo,ezenzekayo.,0.264311,0.24777803
abayinikwa,amandla,0.211996,0.1678152
ube,uphathwa,0.209279,0.20340897
ukuza,ukuyidlulisela,0.406569,0.5008683
umfundi,imfundo,0.290575,0.14011785
babo,uholela,0.272662,0.17585136
isinkwa,ibhotela,0.660384,0.5911306
ukhuni,ulwandle,0.50246,0.3613589
235),kwamathafa,0.219808,0.5135618
zakhe,zokuphumelela,0.423051,0.3829897
iphesheya.”,ikhiqiza,0.322054,0.2182318
unoxolo,uhlabisa.,0.4261,0.43499792
enobuqotho,nokukodwa,0.224102,0.19336821
okuyilapho,wakhulisa,0.184127,0.18305996
okuyizingane,orientation,0.285722,0.29535347
ofudumele,yokuqashile,0.160669,0.2097822
ukufunda,impumelelo,0.318553,0.17194888
iphutha,ipakiwe,0.443411,0.4359636
ihlathi,umfula,0.455552,0.4148881
ukugqama,onamathuba,0.322591,0.34180644
ilambile,iyasukuma,0.548669,0.36316293
isilima,ezingaqali,0.31196,0.23263772
izinyoni,izimindeni,0.464539,0.544479
inkosi,uhulumeni,0.403747,0.4225836
afrika,kumnika,0.423025,0.38294622
bayakhuluma,izingane,0.245445,0.064174026
osezingeni,engiya,0.210247,0.4022602
ukuziqonda,ukubonga,0.319303,0.10854486
izinhloko,izipho,0.587198,0.7014678
asinasifo,kwipolitiki,0.426377,0.37633666
izimilo,ezinquma,0.206656,0.3488484
umculo,abasolwa,0.22663,0.39196002
nokuthanda,ukuzimisela,0.259965,0.24644351
uyalala,uthebe.,0.355353,0.23148167
iyasukuma,i-malnutrition.,0.549183,0.3851256
ushaya,udoti,0.587838,0.62063736
zokuthandaza,uzohleka,0.159325,0.21890298
uyivakashele,ubudokotela,0.48434,0.33419967
ohamba,udadewethu,0.366025,0.4092994
nokuzwana.,igodi,0.233683,0.30290082
ka-19,abashisayo.,0.242559,0.39609897
lapho,yomoya,0.247152,0.15296914
imfundo,nabo,0.267644,0.1660335
isiguli,isebenzisa,0.307473,0.502798
police,hotels,0.604051,0.5263526
isuselwe,york,0.522378,0.39736018
wu-2012.,akwenzayo,0.25308,0.36458558
bakudala,kanjani,0.366799,0.3093665
izindlu,izinhloli,0.318409,0.19885932
ukubhala,impumelelo,0.302536,0.13461827
iyabonga,iqiniso,0.293615,0.17455299
iyaqhubeka,igingqike,0.519879,0.2382951
sobunzima,zibe,0.254552,0.06948985
bathole,kunzima,0.309209,0.07478106
okungakusiza,ozikhokhela,0.505633,0.41379818
uzokwazi,usale,0.483858,0.3016321
uholela,yomkhathi,0.136515,0.3390315
ukuqinisa,okwabulawa,0.138121,0.24237318
kokulimaza,wavuka,0.186348,0.2827296
izifundo,nezinto,0.257708,0.2844166
unazo,u-amandlenkosi,0.296802,0.65085983
isiko,ubukhosi,0.347907,0.27622744
umfula,umbhishobhi,0.395383,0.53287995
indoda,amasheya,0.158996,0.31013092
uhuru,upikwe,0.586149,0.65458876
uyaphila,uzisayinele,0.333999,0.26483908
izinto,ukuphinda,0.3063,0.31411168
akavami,ziyaphila,0.184988,0.31132835
ngokusigxeka,sebexolisa,0.638013,0.29591963
ubudlelwano,ubabone.,0.37784,0.39554566
iphepha,imfundo,0.267112,0.2288811
i-ikhompyutha,usebenzisa,0.43531,0.43474427
wokuphenduka,sebheyili,0.337736,0.4648529
ukubonga,ukubhalwa,0.469233,0.56042
baqonda,izimfundo,0.198697,0.40339446
limhlophe,emuhle,0.155828,0.17640156
amanzi.,ukuze,0.263638,0.24315166
emicimbini,emikhulu.,0.316764,0.4623346
uphatheke,ngangiqinisekisa,0.336712,0.27340084
kodwa,ulwandle,0.360595,0.24128687
isitebhisi,isicele,0.654206,0.700997
bazizwa,ekusebenzeni,0.217107,0.16426367
iyasebenza.,igr-s,0.343425,0.37706867
ngolwazi,kwangabe,0.185919,0.1937573
ama-quarterfinal,amaqanda,0.635189,0.69724745
kakhulu,yayibonakala,0.138659,0.22219172
ingoma,icwecwe,0.660092,0.42862642
egauteng,esifanele,0.497416,0.3905268
noma,ukupha,0.287992,0.24020499
baqinisa,konyaka,0.331053,0.3903954
nokukhuliswa,webhasikidi,0.207067,0.26474085
ukufika.,ukuxwayisa,0.470522,0.5287247
kazulu,confederation,0.479394,0.31652647
lokuqala,yethu,0.323692,0.25011027
uma,uradebe,0.228799,-0.025237365
isivivinyo,ulwazi,0.286297,0.22023939
ziyaphila,uqikelela,0.197204,0.17510384
uthisha,ungenzi,0.30694,0.45716628
izifundo,uhlele,0.234964,0.2524785
iningizimu,incubator,0.30693,0.3802308
egauteng,uyazwa,0.478351,0.4451596
kwabantu,uma,0.21706,0.19035062
uchilize,asebenze,0.219545,0.3943224
amasiko,amasha.”,0.282857,0.52920985
usbahle,uyilingise,0.557758,0.51091754
ukuhlola,ukungenami,0.413316,0.45512125
okweyamene,ongogos,0.198603,0.091573305
unalo,ungafuni,0.478373,0.47316226
umhlengikazi,ubuntu,0.274854,0.36012462
isikole,imfundo,0.303363,0.30215684
stanley,belu,0.547618,0.37305707
izifwe,izinhlanhla,0.50299,0.54557055
uthenge,utsepang,0.441105,0.5110976
igama,iqeda,0.530471,0.5799555
icwecwe,umculi,0.617681,0.39008507
bafundisa,kweviki,0.362274,0.34940067
kungadingeka,uma,0.257143,0.24205372
siyaqhubeka,angaphelelwa,0.301432,0.32001525
iholide,iyisihlangu,0.457451,0.43596676
yakulesi,bahlushwe,0.355338,0.43959066
vilakazi,862),0.319703,0.21497145
827),emshadweni.,0.606705,0.48603415
abaphila,abaqikelele,0.389182,0.3933475
izinkomo,imithi,0.250122,0.3816622
ihlosi,izimvu,0.439675,0.40265235
312),esimisiwe,0.183828,0.43339995
usenona.,umawelele,0.335514,0.35472
ingoma,ikhwaya,0.484835,0.31227753
ukuqoqa,ukuziqonda,0.385493,0.33297572
uzophuza,usolwazi,0.402501,0.2197336
ubufakazi,ujaji,0.536732,0.45419866
awenzayo.,kunobukhazikhazi,0.312122,0.38731027
unkk,uradebe,0.63232,0.7790311
edurban,ezibukhoma.,0.359676,0.5701729
iwumphumela,ifa,0.339949,0.16084775
khona,okwenza,0.282921,0.05786383
inqonda,ziyaphaphazela,0.321195,0.43630326
uzodla,uhlola,0.459758,0.48041394
kwezimoto,i-eff,0.318278,0.22717454
indishi,umbuso,0.261757,0.40934032
ingane,okukhulu,0.245402,0.21069741
kushayisane,pinetown,0.424488,0.50009197
unozibusele,u-r1,0.278517,0.55739516
isikhathi,isenzo,0.232401,0.35987914
yi-hip,sinjalo,0.473472,0.27868864
esiningi,uyazi,0.285288,0.22151256
imvelo,imithi,0.456949,0.41735253
ukuhlela,ukhale,0.292232,0.45307064
isikhathi,uthuthuke,0.207214,0.11516575
indlovukazi,isizwe,0.248858,0.18479288
ichaza,njani,0.324607,0.12543952
ngobuqhawe,ngomsebenzi,0.29558,0.23851126
usungaphakathi,ubulungiswa,0.422955,0.4789748
abaqinisekisiwe,izikhotha,0.523466,0.43199134
zamanzi,namazambane,0.377651,0.33161145
balungisa,bakhe,0.149286,0.25091374
ngikhathele.,bay,0.168531,0.3357993
bazithole,nezibonakalayo,0.202356,0.32433686
mfowethu,umuntu,0.468171,0.32796082
inja,izimvu,0.447874,0.26303044
ngabasolwa,ne-grille,0.506148,0.30641907
usheleni,ubheka,0.51123,0.55091256
umuntu,ukudlala,0.131341,0.25724304
amagciwane.,amagwevu,0.476859,0.68170553
isimo,isazi,0.44603,0.2099327
ibhange,ingcebo,0.44463,0.51657575
ibalula,ibhuleki,0.308321,0.42261645
kuveza,nezimpilo,0.516476,0.3569473
esikhulu,umbongiseni,0.272445,0.20846567
iciko,iyayicela,0.609643,0.3905659
iyisisekelo,iphesheya.”,0.33557,0.3371203
kungakhathalekile,abashayeli,0.085539,0.25537577
eyokuhlakazwa.,lwebhola,0.45809,0.55280775
ibhizinisi,i-kwaito,0.467724,0.4217864
ukuqhamuka,ukukhuculula,0.438049,0.4690302
bayikusasa,ezibalulekile,0.238573,0.2798562
inenjini,ingaxhumana,0.459735,0.44554195
emizini,ngokukhuthala,0.33237,0.11658459
ukuthi,urodgers,0.166978,0.05827303
ilokishi,ihhotela,0.492168,0.4911864
uveze,uyaqonda,0.422845,0.1851514
neziseningizimu,ngolwesine.,0.265944,0.3586772
usawoti,uqhube,0.618255,0.33060285
571),ngilalele,0.214954,0.5209276
kwezintaba,uzolimala,0.246092,0.19663884
izindlu,ngemuva,0.305003,0.2712513
amaphoyisa,isiteshi,0.543731,0.49426386
ulimale,uyolinda,0.482201,0.4190894
kwesiteshi,ekudlaleni,0.302973,0.5116802
isiphetho,isiphithiphithi,0.509887,0.6793924
abangongoti,abazozwa,0.545488,0.5923713
ihhotela,isikhungo,0.452619,0.33164737
ihlathi,ukhuni,0.417303,0.23296139
abamanje,abadalule,0.452495,0.5685323
ukunakekelwa,ukhuni,0.243234,0.18679215
buchwepheshe,eqenjini,0.369128,0.27409947
usinokholo,u-anthony,0.541611,0.6604391
ukuphepha,ukuhlelwa,0.369292,0.41514617
ukopha,ukuphuma,0.309641,0.08065192
emfuleni,izimbali,0.377166,0.36145973
ezindaweni,nokuba,0.198571,0.06658891
nobolwandle,nobuzwe,0.154978,0.4029221
ucingo,umsakazo,0.540684,0.56733525
mahaye,ngezwi,0.184355,0.26885492
ngizosho,emingceleni,0.151062,0.27597225
ukuthola,ukuqikelela,0.21507,0.18417275
bazijabulisa,idangele,0.216111,0.30703232
esizofakazela,kwemithambeka,0.276876,0.48500985
abadingayo,zezikhali,0.297384,0.17973594
ubuza,urefilwe,0.563236,0.25533357
emandleni,waphendula,0.310613,0.35798866
abadingayo.,ababili,0.296029,0.18903242
eduze,noulwazi,0.356184,0.42604008
uxoshwe,uxhumano,0.611446,0.56287485
i-zesco,iqoqa,0.651814,0.5666112
babantu,uhlale,0.295858,0.23590611
udale,usehoxa,0.619393,0.5562534
inkosi,umbuso,0.549889,0.58423114
kwezinto.,kule,0.133909,0.22170706
ubisi,amazambane,0.597155,0.42421368
31),okuboshelwe,0.299883,0.36455184
mothoalo,lweningizimu,0.198381,0.35324982
ukukhuphuka,ukuziqalela,0.512982,0.26970407
ukuhamba,ukulawulwa,0.336302,0.34564248
uyahlonipha,udonsa,0.302644,0.36064145
unozibusele,ufunde,0.367475,0.36374247
ngesibindi,ziyakhuluma,0.400884,0.47786996
562),esamro,0.372428,0.39699993
ukubhala,isivivinyo,0.531619,0.33267677
umotala,ekunqandeni,0.434222,0.4613811
abadingayo,ababalulekile,0.25942,0.29998752
zokusebenzisana,seholide,0.22613,0.5346021
elikhulu,esikhulu,0.251753,0.35822764
benze,kwesinye,0.266515,0.21641554
abayithola.,abalekelele,0.291959,0.35662648
nombono,umengameli,0.202254,0.44044033
ihloniphe.,mdlalose,0.22467,0.32539073
ebehlale,zonyaka,0.274075,0.23095055
obusola,lights,0.424338,0.20147155
besizwa,buqinile,0.262947,0.2927848
izinuke,manje.,0.438005,0.38396633
ukonga,imithi,0.369919,0.24115913
kuphi,ngamagalelo,0.349483,0.22146311
wekhrikhethi,ungaqondile,0.288248,0.44047153
ipoint,ithembekile,0.274757,0.374253
ibhola,umdlalo,0.398552,0.3858622
abawu-16,ezindaweni,0.193225,0.04137457
eziveza,ngombhalo,0.376202,0.41232234
nangempela,asikho,0.287933,0.31542957
ukuqhubeka,ukwabelana,0.298069,0.1782708
inyoni,ihlosi,0.573431,0.5582203
abasweleyo,omkhulu,0.261125,0.12749769
i-fasttext,ngombhikisho,0.529222,0.5413951
amasiko,okudingekayo,0.290445,0.17285424
uhlelo,uzofica,0.290121,0.30976433
abantu,isidingo,0.228225,0.2275285
inja,izilwane,0.35704,0.54587054
intsha,lulandele,0.076381,0.18684703
ukufinyelela,ukudlulela,0.360876,0.4135514
uyaphila,uzwakale,0.282229,0.325366
ucedric,ungakhohlwa,0.492054,0.49583402
iqhude,izinja,0.322058,0.2386868
inzalo,komnotho,0.682386,0.60792655
ihlangana,ihloniphe.,0.355759,0.4763914
badinga,ukhuthaza,0.205655,0.30553368
ngokufanele,nabantu,0.059421,0.1524157
samaphoyisa,zonyaka,0.325338,0.43081588
lokusoconga,wasemngeni,0.593759,0.51893634
okwengeza,uyaziqhenya,0.429911,0.40817675
ngokusula,esisha,0.111558,0.11384336
ihamba,i-affinity,0.387438,0.43082345
nokuhlekisana,ezilingene,0.166179,0.25818875
emakhaya,izintombi,0.334728,0.13366102
exolisa,futhi,0.122516,0.33855125
ukufeza,ukungena,0.333607,0.47671673
bayalala,esidingeka,0.390921,0.38011667
959),wenzeke,0.137961,0.29466215
ukufana,ukopha,0.340692,0.27103636
ababhali,abahlukene.,0.332086,0.4178667
ezifundiswa,neamaphupho,0.352691,0.23002148
okuphinde,badlale,0.18581,0.18605761
abanye,abadalule,0.24938,0.18265073
uhlinzeka,ubuhlalu,0.374931,0.26870447
ibhotela,inyama,0.510161,0.52840406
nohulumeni,ngomakhalekhukhwini,0.182471,0.43256178
ukubalwa,ukhuluma,0.28861,0.25738657
sayomisa,unksz,0.353301,0.29313076
ulwazi,udle,0.290992,0.21585612
ubuholi,udadewabo,0.442585,0.45386228
uthando,u-r5,0.28357,-0.019046847
usizakale,ulahlekile,0.429637,0.41111192
konke,kuwena,0.320734,0.42303476
sebezothuthukisa,sekuyinto,0.230464,0.34522063
yawo-1950,babephila,0.255387,0.15626445
global,ethi:,0.40276,0.44783223
imifula,imvelo,0.435134,0.48340446
uzubazi,ubalekela,0.500274,0.56250316
umculi,umbhalo,0.487807,0.5939138
itheku,ihambe,0.427869,0.3076776
idonse,ihlolwe.,0.595403,0.5439747
ufundiswa,uzobhekisa,0.333609,0.22311714
ucebise,ubabamkhulu,0.328137,0.33214352
amasiko,ubuntu,0.413323,0.3090837
612),eseport,0.443373,0.6554429
ngo-2019.,wabulawa,0.577828,0.38327
ukuphela,ukuphilisa.,0.450955,0.5881121
uncoma,uphethiloli,0.586228,0.6204781
uthandeka,usemusha,0.34839,0.3235149
ukugula.,ukuxwayisa,0.406864,0.46611208
isibhamu,ubuntu,0.117852,0.23978503
nokuhlalisana,zokuthuthukisa,0.481198,0.46345365
ka-1995.,izithandani,0.290495,0.26546356
bayaqhubeka,nokufundisa,0.381839,0.45308936
indalo,labo,0.303418,0.0688357
ikhulume,iconstruction,0.296309,0.41487056
amakhulu,amacwecwe,0.254568,0.36779445
bekungekhona,wophiko,0.40237,0.30450752
351),yakhuluma,0.204875,0.15077513
buqinile.,kothando,0.290904,0.38130745
utshani,ungakwenza,0.322503,0.34832057
ehlise,kusanelesi,0.49023,0.36558557
ezikhangisa,ngazo,0.312298,0.18983825
emalokishini,uyahlanza,0.357395,0.23503731
umrepha,umculi,0.621656,0.5978355
wavele,eyayigilwa,0.381374,0.39367697
ushayelele,uuzovakasha,0.494041,0.4573046
ezilingene,ngakho-ke,0.279892,0.20904596
nginokwesekwa,lendlu,0.240621,0.37698057
nezamaqanda,ubulungiswa,0.293788,0.34591436
esikhethekile,indlu,0.283042,0.067904174
ukufinyelela,ukukhombisa,0.359771,0.3125885
ngabomashi,kwempilo,0.206245,0.35761926
usasebenza.,ushukela,0.372301,0.48737127
izilwane,amahhashi,0.372552,0.41119397
untuli,ubudokotela,0.565052,0.4657225
kuphakame,inkomo,0.194087,0.3479453
sematheni,bangaholela,0.33093,0.22780126
lwezenhlalo,ukuphikelela,0.209914,0.4049533
izindawo,izimpilo,0.289817,0.36006764
umfundi,ulwazi,0.344077,0.100455716
xaba.,zabantu.,0.270596,0.5519465
uthisha,ukubhala,0.331518,0.18163285
347),majola.,0.275114,0.5584161
587),emshadweni.,0.604416,0.4531516
manje,ngizilungise.,0.409081,0.28993806
yizo,likhona,0.049039,0.06364855
abahluphekile,abahlose,0.506745,0.6008107
induna,ongenakulinganiswa,0.4991,0.45702505
okumnandi,uyakabisa,0.428861,0.35831285
lesonto,umhleli,0.474108,0.38701233
inkantolo,ikhibhodi,0.355071,0.54202837
ukuphilisa,ukuqubula,0.431712,0.41429892
bekahle,bethola,0.264174,0.081027545
izinto,zikahulumeni,0.307437,0.06852524
u-matric,unolwandle,0.364159,0.23620358
ukusetshenziswa,ukhumalo.,0.428172,0.22061698
ibalulekile.,idlale,0.208393,0.2502649
kwagxilwa,lokuphila,0.206877,0.3270063
izolo,konke.,0.317415,0.26877597
isebenza,obungama-kilometre,0.082696,0.232715
257),beka,0.150263,0.21257858
emakethe,noukudla,0.225542,0.2991465
sihlale,zezikole,0.307179,0.18497922
abheke,zazinzima,0.160651,0.14455989
elikhethekile,kwemisebenzi,0.373933,0.2242787
izicelo,iziphazamiso,0.473608,0.6482708
yokupholisa,ukuxoxa,0.202713,0.3082702
abasolwa,icala,0.607593,0.5294347
ungene,u-2019.,0.499657,0.45457333
komlilo,abashayimthetho,0.120889,0.33165315
emasimini,uyakhumbula,0.314615,0.2584776
sokutakula,namakhasimende,0.309231,0.44020504
ifuna,impumelelo,0.363452,0.41268826
ngo-29,ngokuxolisa,0.454294,0.5283934
umfazi,inyoni,0.308413,0.48591533
ebonakale,ngezithelo,0.197487,0.1933797
edolobheni,uyacula,0.49189,0.4405562
isikole,inyuvesi,0.522759,0.54781985
ibibukeka,ibhakede,0.580405,0.5389859
ubunhloli,ucotshelelwa,0.419411,0.4589996
amanzi,imifula,0.436091,0.26842234
755),lazo.,0.194976,0.60074055
umawhoo,umphumela,0.517391,0.3984446
ubumpofu,uzisayinele,0.454596,0.41293922
sma,ukuphuma.,0.277653,0.020434674
izethulo,izinyamazane,0.372337,0.6269006
enhlangothini.,omkhulu,0.257724,0.16285186
isivivinyo,imfundo,0.194135,0.18294814
umculo,umbhalo,0.468524,0.56906533
inkohlakalo,imoto,0.320549,0.53196466
omaskanda,farms,0.402789,0.26492527
abahlali,abakufisayo,0.335148,0.47316796
kwamafutha,culo,0.377186,0.5051867
kolwandle,ejele,0.292606,0.46237725
nezinto,ngendlela,0.349764,0.18735978
(loyo,zokulala,0.242961,0.27569738
isiphelile,isitsha,0.510621,0.5430785
umfundi.,umuzwa,0.436,0.48859414
egubha,ingoba,0.317415,0.36061928
kulokhu,nongeke,0.513082,0.23439936
ingqondo,inkukhu,0.348199,0.36785308
mngomezulu,uyacabanga,0.107357,0.11192412
ukunakekelwa,ukuhlakanipha,0.356362,0.25957876
ngalokhu,yabantwana,0.134206,0.05088861
isikole,idolobha,0.247566,0.5085058
izifundo,izembe,0.293035,0.38086754
ebandakanya,bafowethu,0.225237,0.23962943
indima,yethu,0.265301,0.18492582
abawenzayo,abahambi,0.329427,0.24754597
ngenxa,owenziwayo,0.233289,0.28356898
eyishumi,okhutheleyo,0.392621,0.46292892
ibhange,idola,0.509769,0.43759903
uzoqhubeka,udylan,0.531798,0.28861663
aniphe,kanzima,0.268423,0.036687046
umtapo,impumelelo,0.269145,0.20087321
nemali,yakhe,0.291476,0.19810249
ubunhloli,ugrade,0.393186,0.32699692
uyanikeza,useshaye,0.26431,0.28950125
iqale,i-garden,0.576064,0.48025268
uyalanda,ugabe,0.295903,0.26364228
isiphelile,isaziso,0.519939,0.38258812
ibizwa,ingaxhumana,0.419797,0.32243973
sinqumo,nodkt,0.457899,0.2902607
nokwakha,esibhakabhakeni,0.145532,0.33535415
impilo,kwabanye,0.192274,0.26884246
abaqeqeshelwe,abadumele.,0.429777,0.47649917
inkosi,indlovukazi,0.470326,0.4486604
lwabo,esithangamini,0.15921,0.29570037
usambane,unogwaja,0.478289,0.47801813
isitimela,idolobha,0.20104,0.31443232
uhewlett.,ungahlonipha,0.458792,0.44658825
umfula,izintaba,0.413057,0.44350708
ubig,usukume,0.630778,0.56647503
izitolo,nezimpahla,0.402067,0.37489167
afrika,ezahlukene,0.31816,0.35692227
ukonga,ingcebo,0.62444,0.39951047
inyoni,amahhashi,0.477603,0.49324787
abasolwa,isibhamu,0.617883,0.5213325
umgqugquzeli,wasiza,0.584643,0.30034277
abakhulekeli.,abase,0.358704,0.36796167
ngo-2023,kulokhu.,0.349108,0.4114226
inyuvesi,ngoba,0.204703,0.28022847
imoto,indiza,0.497732,0.41393304
amafu,njengedatha,0.251649,0.41989517
abaphumelele,abaholi.,0.444127,0.49144053
umakhalekhukhwini,umbhense,0.386376,0.61699414
bazohleka,yize,0.275385,0.20420893
inyuvesi,ukufunda,0.345338,0.25987566
bathola,zemidlalo,0.231668,0.2505936
ubungani,udlubu,0.39081,0.4349992
unxuse,ubafundisa,0.355037,0.2899879
ukuphuma.,ukungeniswa,0.414296,0.44734234
abaphumelele,"edolobheni,”",0.181922,0.25379732
unomcebo,uthando,0.248246,0.23808374
ubumpofu,u-ouaddou,0.480634,0.47309193
amavidiyo,amathayi,0.512242,0.59641314
ilele,i-ub40,0.486164,0.55486864
sengifika,mchunu,0.45571,0.5536249
ukwelapha,ukugula,0.439101,0.5378034
ukushisela,zokwakhiwa,0.190019,0.12283352
udlubu,ungisize,0.505132,0.42757732
entabeni,uyaphendula,0.416409,0.43457168
enhle,oluningi,0.257227,0.2651943
abalandeli,abasiza,0.358516,0.47105825
indima,ngoba,0.297578,0.16308917
bengilokhu,uhoxisa,0.338162,0.39539278
isibhamu,inhlamvu,0.665909,0.4774788
ngiyathanda,unazo,0.156843,0.20983261
amasiko,izicathulo,0.336415,0.29226995
ngokuphakama,ezenziwayo.,0.117509,0.08764319
umfundi,amaculo,0.270181,0.2956563
ahloniphe,owayeyisilomo,0.228694,0.26737782
usiza,uxaba.,0.394993,0.3074108
ummangalewa,ebikhanya,0.368584,0.4382056
ese-istanbul.,zokuxhumana,0.256826,0.29018697
njengoba,sikhula,0.298351,0.28117132
emhlathuze,noubumnandi,0.260815,0.25335443
high.,465),0.424753,0.71991587
uzocula,ungalihloniphi,0.412237,0.3789449
amahhashi,izinja,0.412406,0.45497763
bakho,nangokwedlulele,0.262456,0.22262776
lokuhloniphana,okungethi,0.243349,0.3631121
ukuzijabulisa,ukuvikelwa,0.376886,0.3965485
impumelelo,uhulumeni,0.176818,0.2979632
uziqambela,ubengakabi,0.696952,0.57421404
ekupheleni,izintsha,0.349313,0.42661023
kokuphazamiseka.,aphiwe,0.338098,0.43428743
lomsombuluko,wezwa,0.437296,0.4704725
emzileni,kanye,0.134576,0.08877301
uyekelela,usedalule,0.367773,0.2896205
kuzohamba,ungalahlekelwa,0.320941,0.4065528
izinkomo,amahhashi,0.479358,0.5529338
elami,libya,0.332316,0.21070188
somdlali,ngomsombuluko.,0.354022,0.32784572
ukondla,ukhiphe,0.42524,0.4251382
uheha,ulungiselela,0.302862,0.54177743
ukuphelelwa,ukukhulume,0.416481,0.31240824
enhliziyweni,sokwenza,0.380871,0.28311846
okukhulu.,yabo,0.281154,0.25582376
wamhlithwa,lokubona,0.340647,0.4224934
inkosi,isizwe,0.276637,0.24581316
utshele,ubulele,0.630219,0.672994
eziphakeme,ziqapha.,0.520343,0.41146427
likathishanhloko,kugcinwe,0.36717,0.37339765
ukwehlisa,ukubuyisana,0.448474,0.4505546
iziqu,izinkolo,0.503031,0.6699954
edolobheni,ohle,0.280802,0.338138
bahlonipha,ukuthi,0.262389,0.19078594
unozibusele,uvele,0.300676,0.5833346
ungayi,act,0.429959,0.48648432
icertificate,i-ai,0.617534,0.63755745
komphakathi,esitebeleni,0.248651,0.5276128
wayevele,izojika.,0.408459,0.35892338
amazwi,nolwandle,0.359483,0.19671652
engu-2.8,kunezikhuliswa,0.184529,0.47212985
ukudla,ubisi,0.279186,0.23208235
esidlangalaleni,ukukunika,0.30514,0.038790204
umculi,ucingo,0.327216,0.5511249
nezinto,yothando,0.323224,0.053538196
icala.,ipaki,0.541747,0.52397573
masobho,bazofundisa,0.114254,0.36535612
enkulu,zikahulumeni,0.439957,0.13554426
ubuntu,uxhumana,0.370398,0.13575445
incazelo,kuhunyushwe,0.164006,0.25554034
isidlalwa,ngesivinini,0.359333,0.2107182
ukhuni,imvelo,0.442106,0.28449965
uzobe,ubhekani,0.508921,0.29074588
isizwe,theknoloji,0.125164,0.24766068
ubabonga,uyathengisa,0.340567,0.2191014
ungaqala,obonaayo,0.221753,0.39503652
uthabethe,uweisy,0.672074,0.391273
engomeni,iphonsa,0.352709,0.45346022
izinhlelo,izakhamuzi,0.388874,0.44586608
iphutha,irobhothi,0.421266,0.435301
umfundi,umtapo,0.393861,0.44589844
uphiwayinkosi,udidekile,0.38927,0.41124386
ukhale,ukuthela,0.343875,0.27970698
ekuthuthukeni.,isisekelo,0.07859,0.25932616
isiningizimu.,isisekelo,0.35774,0.35037568
umfundi,umncube,0.293964,0.400499
100,ku-r2,0.77947,0.50408125
imfundo,yokulandela,0.269537,0.15795097
abaphathi,ntambama,0.31885,0.29361337
inkathi,abentela,0.240159,0.38038793
ugeleza,uzophawula,0.371849,0.44069278
wakwi-swimming,emakhaya,0.095571,0.2695299
kwaso,emakolishi,0.309168,0.3866804
bayahlela,emvelweni,0.327572,0.21150766
yena,olusha,0.125551,0.12321757
imbewu,yabaletha,0.200787,0.3469778
inyoni,izimvu,0.545812,0.35493144
ukudlala,ukwelashwa,0.324761,0.39293653
